county,measure_date,hosp
8037,12/31/20,2
8037,1/1/21,1
8037,1/2/21,1
8037,1/3/21,2
8037,1/4/21,5
8037,1/5/21,3
8037,1/6/21,2
8037,1/7/21,1
8037,1/8/21,1
8037,1/9/21,3
8037,1/10/21,3
8037,1/11/21,3
8037,1/12/21,2
8037,1/13/21,5
8037,1/14/21,4
8037,1/15/21,5
8037,1/16/21,4
8037,1/17/21,2
8037,1/18/21,2
8037,1/19/21,2
8037,1/20/21,2
8037,1/21/21,2
8037,1/22/21,3
8037,1/23/21,5
8037,1/24/21,5
8037,1/25/21,3
8037,1/26/21,2
8037,1/27/21,3
8037,1/28/21,4
8037,1/29/21,4
8037,1/30/21,3
8037,1/31/21,3
8037,2/1/21,2
8037,2/2/21,2
8037,2/3/21,1
8037,2/4/21,1
8037,2/5/21,1
8037,2/6/21,1
8037,2/7/21,1
8037,2/8/21,1
8037,2/9/21,2
8037,2/10/21,2
8037,2/11/21,1
8037,2/12/21,1
8037,2/13/21,2
8037,2/14/21,2
8037,2/15/21,2
8037,2/16/21,0
8037,2/17/21,0
8037,2/18/21,0
8037,2/19/21,0
8037,2/20/21,0
8037,2/21/21,1
8037,2/22/21,1
8037,2/23/21,1
8037,2/24/21,2
8037,2/25/21,0
8037,2/26/21,0
8037,2/27/21,0
8037,2/28/21,2
8037,3/1/21,2
8037,3/2/21,2
8037,3/3/21,2
8037,3/4/21,0
8037,3/5/21,0
8037,3/6/21,0
8037,3/7/21,0
8037,3/8/21,1
8037,3/9/21,1
8037,3/10/21,1
8037,3/11/21,0
8037,3/12/21,0
8037,3/13/21,1
8037,3/14/21,1
8037,3/15/21,1
8037,3/16/21,1
8037,3/17/21,1
8037,3/18/21,0
8037,3/19/21,0
8037,3/20/21,0
8037,3/21/21,0
8037,3/22/21,0
8037,3/23/21,0
8037,3/24/21,0
8037,3/25/21,1
8037,3/26/21,2
8037,3/27/21,2
8037,3/28/21,2
8037,3/29/21,3
8037,3/30/21,2
8037,3/31/21,1
8037,4/1/21,2
8037,4/2/21,4
8037,4/3/21,1
8037,4/4/21,2
8037,4/5/21,0
8037,4/6/21,0
8037,4/7/21,0
8037,4/8/21,0
8037,4/9/21,0
8037,4/10/21,1
8037,4/11/21,1
8037,4/12/21,1
8037,4/13/21,1
8037,4/14/21,2
8037,4/15/21,2
8037,4/16/21,1
8037,4/17/21,1
8037,4/18/21,0
8037,4/19/21,0
8037,4/20/21,0
8037,4/21/21,0
8037,4/22/21,0
8037,4/23/21,0
8037,4/24/21,0
8037,4/25/21,0
8037,4/26/21,0
8037,4/27/21,0
8037,4/28/21,1
8037,4/29/21,1
8037,4/30/21,1
8037,5/1/21,1
8037,5/2/21,2
8037,5/3/21,2
8037,5/4/21,2
8037,5/5/21,1
8037,5/6/21,0
8037,5/7/21,1
8037,5/8/21,1
8037,5/9/21,0
8037,5/10/21,0
8037,5/11/21,0
8037,5/12/21,0
8037,5/13/21,0
8037,5/14/21,0
8037,5/15/21,1
8037,5/16/21,1
8037,5/17/21,1
8037,5/18/21,1
8037,5/19/21,0
8037,5/20/21,0
8037,5/21/21,0
8037,5/22/21,0
8037,5/23/21,0
8037,5/24/21,0
8037,5/25/21,0
8037,5/26/21,0
8037,5/27/21,0
8037,5/28/21,0
8037,5/29/21,0
8037,5/30/21,0
8037,5/31/21,0
8037,6/1/21,0
8037,6/2/21,0
8037,6/3/21,0
8037,6/4/21,0
8037,6/5/21,0
8037,6/6/21,0
8037,6/7/21,0
8037,6/8/21,0
8037,6/9/21,0
8037,6/10/21,0
8037,6/11/21,1
8037,6/12/21,1
8037,6/13/21,1
8037,6/14/21,1
8037,6/15/21,0
8037,6/16/21,0
8037,6/17/21,0
8037,6/18/21,0
8037,6/19/21,0
8037,6/20/21,0
8037,6/21/21,0
8037,6/22/21,0
8037,6/23/21,1
8037,6/24/21,1
8037,6/25/21,1
8037,6/26/21,1
8037,6/27/21,1
8037,6/28/21,0
8037,6/29/21,0
8037,6/30/21,0
8037,7/1/21,0
8037,7/2/21,0
8037,7/3/21,0
8037,7/4/21,0
8037,7/5/21,0
8037,7/6/21,0
8037,7/7/21,2
8037,7/8/21,1
8037,7/9/21,1
8037,7/10/21,1
8037,7/11/21,1
8037,7/12/21,1
8037,7/13/21,0
8037,7/14/21,0
8037,7/15/21,0
8037,7/16/21,0
8037,7/17/21,0
8037,7/18/21,0
8037,7/19/21,0
8037,7/20/21,0
8037,7/21/21,0
8037,7/22/21,0
8037,7/23/21,0
8037,7/24/21,0
8037,7/25/21,0
8037,7/26/21,0
8037,7/27/21,0
8037,7/28/21,1
8037,7/29/21,1
8037,7/30/21,0
8037,7/31/21,0
8037,8/1/21,0
8037,8/2/21,0
8037,8/3/21,1
8037,8/4/21,1
8037,8/5/21,1
8037,8/6/21,1
8037,8/7/21,1
8037,8/8/21,1
8037,8/9/21,1
8037,8/10/21,1
8037,8/11/21,1
8037,8/12/21,1
8037,8/13/21,1
8037,8/14/21,1
8037,8/15/21,1
8037,8/16/21,1
8037,8/17/21,1
8037,8/18/21,2
8037,8/19/21,1
8037,8/20/21,1
8037,8/21/21,3
8037,8/22/21,3
8037,8/23/21,3
8037,8/24/21,5
8037,8/25/21,5
8037,8/26/21,2
8037,8/27/21,4
8037,8/28/21,4
8037,8/29/21,4
8037,8/30/21,4
8037,8/31/21,4
8037,9/1/21,5
8037,9/2/21,5
8037,9/3/21,5
8037,9/4/21,5
8037,9/5/21,2
8037,9/6/21,3
8037,9/7/21,3
8037,9/8/21,3
8037,9/9/21,3
8037,9/10/21,3
8037,9/11/21,3
8037,9/12/21,3
8037,9/13/21,5
8037,9/14/21,5
8037,9/15/21,5
8037,9/16/21,5
8037,9/17/21,4
8037,9/18/21,4
8037,9/19/21,3
8037,9/20/21,3
8037,9/21/21,2
8037,9/22/21,2
8037,9/23/21,2
8037,9/24/21,2
8037,9/25/21,2
8037,9/26/21,1
8037,9/27/21,1
8037,9/28/21,1
8037,9/29/21,1
8037,9/30/21,1
8037,10/1/21,1
8037,10/2/21,1
8037,10/3/21,1
8037,10/4/21,1
8037,10/5/21,1
8037,10/6/21,1
8037,10/7/21,0
8037,10/8/21,0
8037,10/9/21,0
8037,10/10/21,0
8037,10/11/21,0
8037,10/12/21,0
8037,10/13/21,0
8037,10/14/21,0
8037,10/15/21,0
8037,10/16/21,0
8037,10/17/21,0
8037,10/18/21,0
8037,10/19/21,0
8037,10/20/21,1
8037,10/21/21,1
8037,10/22/21,0
8037,10/23/21,0
8037,10/24/21,0
8037,10/25/21,0
8037,10/26/21,0
8037,10/27/21,0
8037,10/28/21,0
8037,10/29/21,2
8037,10/30/21,3
8037,10/31/21,3
8037,11/1/21,2
8037,11/2/21,2
8037,11/3/21,2
8037,11/4/21,2
8037,11/5/21,0
8037,11/6/21,0
8037,11/7/21,0
8037,11/8/21,1
8037,11/9/21,1
8037,11/10/21,1
8037,11/11/21,1
8037,11/12/21,2
8037,11/13/21,1
8037,11/14/21,1
8037,11/15/21,0
8037,11/16/21,1
8037,11/17/21,2
8037,11/18/21,3
8037,11/19/21,3
8037,11/20/21,3
8037,11/21/21,3
8037,11/22/21,3
8037,11/23/21,4
8037,11/24/21,2
8037,11/25/21,3
8037,11/26/21,3
8037,11/27/21,3
8037,11/28/21,3
8037,11/29/21,3
8037,11/30/21,3
8037,12/1/21,3
8037,12/2/21,3
8037,12/3/21,3
8037,12/4/21,3
8037,12/5/21,3
8037,12/6/21,2
8037,12/7/21,2
8037,12/8/21,2
8037,12/9/21,2
8037,12/10/21,2
8037,12/11/21,2
8037,12/12/21,2
8037,12/13/21,2
8037,12/14/21,3
8037,12/15/21,3
8037,12/16/21,3
8037,12/17/21,5
8037,12/18/21,6
8037,12/19/21,6
8037,12/20/21,6
8037,12/21/21,6
8037,12/22/21,6
8037,12/23/21,5
8037,12/24/21,5
8037,12/25/21,5
8037,12/26/21,5
8037,12/27/21,5
8037,12/28/21,5
8037,12/29/21,5
8037,12/30/21,5
8037,12/31/21,5
8037,1/1/22,5
8037,1/2/22,5
8037,1/3/22,5
8037,1/4/22,8
8037,1/5/22,6
8037,1/6/22,6
8037,1/7/22,6
8037,1/8/22,6
8037,1/9/22,6
8037,1/10/22,3
8037,1/11/22,3
8037,1/12/22,7
8037,1/13/22,6
8037,1/14/22,3
8037,1/15/22,3
8037,1/16/22,3
8037,1/17/22,3
8037,1/18/22,3
8037,1/19/22,3
8037,1/20/22,3
8037,1/21/22,3
8037,1/22/22,3
8037,1/23/22,3
8037,1/24/22,0
8037,1/25/22,0
8037,1/26/22,0
8037,1/27/22,0
8037,1/28/22,0
8037,1/29/22,3
8037,1/30/22,3
8037,1/31/22,3
8037,2/1/22,3
8037,2/2/22,2
8037,2/3/22,2
8037,2/4/22,1
8037,2/5/22,1
8037,2/6/22,1
8037,2/7/22,3
8037,2/8/22,2
8037,2/9/22,2
8037,2/10/22,2
8037,2/11/22,1
8037,2/12/22,1
8037,2/13/22,0
8037,2/14/22,0
8037,2/15/22,1
8037,2/16/22,0
8037,2/17/22,0
8037,2/18/22,0
8037,2/19/22,0
8037,2/20/22,0
8037,2/21/22,0
8037,2/22/22,0
8037,2/23/22,0
8037,2/24/22,0
8037,2/25/22,0
8037,2/26/22,0
8037,2/27/22,0
8037,2/28/22,0
8037,3/1/22,0
8037,3/2/22,0
8037,3/3/22,0
8037,3/4/22,1
8037,3/5/22,1
8037,3/6/22,0
8037,3/7/22,0
8037,3/8/22,0
8037,3/9/22,0
8037,3/10/22,0
8037,3/11/22,0
8037,3/12/22,0
8037,3/13/22,0
8037,3/14/22,0
8037,3/15/22,0
8037,3/16/22,
8037,3/17/22,
8037,3/18/22,0
8037,3/19/22,
8037,3/20/22,
8037,3/21/22,
8037,3/22/22,1
8037,3/23/22,
8037,3/24/22,
8037,3/25/22,0
8037,3/26/22,
8037,3/27/22,
8037,3/28/22,
8037,3/29/22,0
8037,3/30/22,
8037,3/31/22,
8037,4/1/22,0
8037,4/2/22,
8037,4/3/22,
8037,4/4/22,
8037,4/5/22,0
8037,4/6/22,
8037,4/7/22,
8037,4/8/22,0
8037,4/9/22,
8037,4/10/22,
8037,4/11/22,
8037,4/12/22,0
8037,4/13/22,
8037,4/14/22,
8037,4/15/22,0
8037,4/16/22,
8037,4/17/22,
8037,4/18/22,
8037,4/19/22,0
8037,4/20/22,
8037,4/21/22,
8037,4/22/22,0
8037,4/23/22,
8037,4/24/22,
8037,4/25/22,
8037,4/26/22,0
8037,4/27/22,
8037,4/28/22,
8037,4/29/22,0
8037,4/30/22,
8037,5/1/22,
8037,5/2/22,
8037,5/3/22,0
8037,5/4/22,
8037,5/5/22,
8037,5/6/22,0
8037,5/7/22,
8037,5/8/22,
8037,5/9/22,
8037,5/10/22,0
8037,5/11/22,
8037,5/12/22,
8037,5/13/22,0
8037,5/14/22,
8037,5/15/22,
8037,5/16/22,
8037,5/17/22,0
8037,5/18/22,
8037,5/19/22,
8037,5/20/22,0
8037,5/21/22,
8037,5/22/22,
8037,5/23/22,
8037,5/24/22,0
8037,5/25/22,
8037,5/26/22,
8037,5/27/22,0
8037,5/28/22,
8037,5/29/22,
8037,5/30/22,
8037,5/31/22,0
8037,6/1/22,
8037,6/2/22,
8037,6/3/22,0
8037,6/4/22,
8037,6/5/22,
8037,6/6/22,
8037,6/7/22,0
8037,6/8/22,
8037,6/9/22,
8037,6/10/22,0
8037,6/11/22,
8037,6/12/22,
8037,6/13/22,
8037,6/14/22,0
8037,6/15/22,
8037,6/16/22,
8037,6/17/22,0
8037,6/18/22,
8037,6/19/22,
8037,6/20/22,
8037,6/21/22,0
8037,6/22/22,
8037,6/23/22,
8037,6/24/22,0
8037,6/25/22,
8037,6/26/22,
8037,6/27/22,
8037,6/28/22,0
8037,6/29/22,
8037,6/30/22,
8037,7/1/22,0
8037,7/2/22,
8037,7/3/22,
8037,7/4/22,
8037,7/5/22,0
8037,7/6/22,
8037,7/7/22,
8037,7/8/22,0
8037,7/9/22,
8037,7/10/22,
8037,7/11/22,
8037,7/12/22,0
8037,7/13/22,
8037,7/14/22,
8037,7/15/22,0
8037,7/16/22,
8037,7/17/22,
8037,7/18/22,
8037,7/19/22,0
8037,7/20/22,
8037,7/21/22,
8037,7/22/22,0
8037,7/23/22,
8037,7/24/22,
8037,7/25/22,
8037,7/26/22,0
8037,7/27/22,
8037,7/28/22,
8037,7/29/22,0
8037,7/30/22,
8037,7/31/22,
8037,8/1/22,
8037,8/2/22,0
8037,8/3/22,
8037,8/4/22,
8037,8/5/22,0
8037,8/6/22,
8037,8/7/22,
8037,8/8/22,
8037,8/9/22,0
8037,8/10/22,
8037,8/11/22,
8037,8/12/22,0
8037,8/13/22,
8037,8/14/22,
8037,8/15/22,
8037,8/16/22,0
8037,8/17/22,
8037,8/18/22,
8037,8/19/22,0
8037,8/20/22,
8037,8/21/22,
8037,8/22/22,
8037,8/23/22,0
8037,8/24/22,
8037,8/25/22,
8037,8/26/22,0
8037,8/27/22,
8037,8/28/22,
8037,8/29/22,
8037,8/30/22,0
8037,8/31/22,
8037,9/1/22,
8037,9/2/22,0
8037,9/3/22,
8037,9/4/22,
8037,9/5/22,
8037,9/6/22,0
8037,9/7/22,
8037,9/8/22,
8037,9/9/22,0
8037,9/10/22,
8037,9/11/22,
8037,9/12/22,
8037,9/13/22,0
8037,9/14/22,
8037,9/15/22,
8037,9/16/22,0
8037,9/17/22,
8037,9/18/22,
8037,9/19/22,
8037,9/20/22,0
8037,9/21/22,
8037,9/22/22,
8037,9/23/22,0
8037,9/24/22,
8037,9/25/22,
8037,9/26/22,
8037,9/27/22,0
8037,9/28/22,
8037,9/29/22,
8037,9/30/22,0
8037,10/1/22,
8037,10/2/22,
8037,10/3/22,
8037,10/4/22,0
8037,10/5/22,
8037,10/6/22,
8037,10/7/22,0
8037,10/8/22,
8037,10/9/22,
8037,10/10/22,
8037,10/11/22,0
8037,10/12/22,
8037,10/13/22,
8037,10/14/22,0
8037,10/15/22,
8037,10/16/22,
8037,10/17/22,
8037,10/18/22,0
8037,10/19/22,
8037,10/20/22,
8037,10/21/22,0
8037,10/22/22,
8037,10/23/22,
8037,10/24/22,
8037,10/25/22,1
8037,10/26/22,
8037,10/27/22,
8037,10/28/22,0
8037,10/29/22,
8037,10/30/22,
8037,10/31/22,
8037,11/1/22,0
8037,11/2/22,
8037,11/3/22,
8037,11/4/22,0
8037,11/5/22,
8037,11/6/22,
8037,11/7/22,
8037,11/8/22,0
8037,11/9/22,
8037,11/10/22,
8037,11/11/22,0
8037,11/12/22,
8037,11/13/22,
8037,11/14/22,
8037,11/15/22,0
8037,11/16/22,
8037,11/17/22,
8037,11/18/22,0
8037,11/19/22,
8037,11/20/22,
8037,11/21/22,
8037,11/22/22,0
8037,11/23/22,
8037,11/24/22,
8037,11/25/22,0
8037,11/26/22,
8037,11/27/22,
8037,11/28/22,
8037,11/29/22,0
8037,11/30/22,
8037,12/1/22,
8037,12/2/22,0
8037,12/3/22,
8037,12/4/22,
8037,12/5/22,
8037,12/6/22,0
8037,12/7/22,
8037,12/8/22,
8037,12/9/22,0
8037,12/10/22,
8037,12/11/22,
8037,12/12/22,
8037,12/13/22,0
8037,12/14/22,
8037,12/15/22,
8037,12/16/22,0
8037,12/17/22,
8037,12/18/22,
8037,12/19/22,
8037,12/20/22,0
8037,12/21/22,
8037,12/22/22,
8037,12/23/22,0
8037,12/24/22,
8037,12/25/22,
8037,12/26/22,
8037,12/27/22,0
8037,12/28/22,
8037,12/29/22,
8037,12/30/22,0
8037,12/31/22,
8037,1/1/23,
8037,1/2/23,
8037,1/3/23,0
8037,1/4/23,
8037,1/5/23,
8037,1/6/23,0
8037,1/7/23,
8037,1/8/23,
8037,1/9/23,
8037,1/10/23,0
8037,1/11/23,
8037,1/12/23,
8037,1/13/23,0
8037,1/14/23,
8037,1/15/23,
8037,1/16/23,
8037,1/17/23,0
8037,1/18/23,
8037,1/19/23,
8037,1/20/23,0
8037,1/21/23,
8037,1/22/23,
8037,1/23/23,
8037,1/24/23,0
8037,1/25/23,
8037,1/26/23,
8037,1/27/23,0
8037,1/28/23,
8037,1/29/23,
8037,1/30/23,
8037,1/31/23,0
8037,2/1/23,
8037,2/2/23,
8037,2/3/23,0
8037,2/4/23,
8037,2/5/23,
8037,2/6/23,
8037,2/7/23,0
8037,2/8/23,
8037,2/9/23,
8037,2/10/23,0
8037,2/11/23,
8037,2/12/23,
8037,2/13/23,
8037,2/14/23,0
8037,2/15/23,
8037,2/16/23,
8037,2/17/23,0
8037,2/18/23,
8037,2/19/23,
8037,2/20/23,
8037,2/21/23,0
8037,2/22/23,
8037,2/23/23,
8037,2/24/23,0
8037,2/25/23,
8037,2/26/23,
8037,2/27/23,
8037,2/28/23,0
8037,3/1/23,
8037,3/2/23,
8037,3/3/23,0
8037,3/4/23,
8037,3/5/23,
8037,3/6/23,
8037,3/7/23,0
8037,3/8/23,
8037,3/9/23,
8037,3/10/23,0
8037,3/11/23,
8037,3/12/23,
8037,3/13/23,
8037,3/14/23,0
8037,3/15/23,
8037,3/16/23,
8037,3/17/23,0
8037,3/18/23,
8037,3/19/23,
8037,3/20/23,
8037,3/21/23,0
8037,3/22/23,
8037,3/23/23,
8037,3/24/23,0
8037,3/25/23,
8037,3/26/23,
8037,3/27/23,
8037,3/28/23,0
8037,3/29/23,
8037,3/30/23,
8037,3/31/23,0
8037,4/1/23,
8037,4/2/23,
8037,4/3/23,
8037,4/4/23,0
8037,4/5/23,
8037,4/6/23,
8037,4/7/23,0
8037,4/8/23,
8037,4/9/23,
8037,4/10/23,
8037,4/11/23,0
8037,4/12/23,
8037,4/13/23,
8037,4/14/23,0
8037,4/15/23,
8037,4/16/23,
8037,4/17/23,
8037,4/18/23,0
8037,4/19/23,
8037,4/20/23,
8037,4/21/23,0
8037,4/22/23,
8037,4/23/23,
8037,4/24/23,
8037,7/19/20,0
8037,7/20/20,0
8037,7/21/20,0
8037,7/22/20,0
8037,7/23/20,0
8037,7/24/20,0
8037,7/25/20,0
8037,7/26/20,0
8037,7/27/20,0
8037,7/28/20,1
8037,7/29/20,1
8037,7/30/20,1
8037,7/31/20,1
8037,8/1/20,2
8037,8/2/20,2
8037,8/3/20,2
8037,8/4/20,1
8037,8/5/20,1
8037,8/6/20,1
8037,8/7/20,1
8037,8/8/20,1
8037,8/9/20,1
8037,8/10/20,1
8037,8/11/20,1
8037,8/12/20,1
8037,8/13/20,1
8037,8/14/20,1
8037,8/15/20,1
8037,8/16/20,1
8037,8/17/20,1
8037,8/18/20,1
8037,8/19/20,1
8037,8/20/20,1
8037,8/21/20,1
8037,8/22/20,1
8037,8/23/20,1
8037,8/24/20,1
8037,8/25/20,1
8037,8/26/20,1
8037,8/27/20,1
8037,8/28/20,1
8037,8/29/20,1
8037,8/30/20,1
8037,8/31/20,1
8037,9/1/20,1
8037,9/2/20,1
8037,9/3/20,1
8037,9/4/20,1
8037,9/5/20,1
8037,9/6/20,1
8037,9/7/20,1
8037,9/8/20,1
8037,9/9/20,1
8037,9/10/20,1
8037,9/11/20,2
8037,9/12/20,2
8037,9/13/20,2
8037,9/14/20,2
8037,9/15/20,2
8037,9/16/20,2
8037,9/17/20,0
8037,9/18/20,0
8037,9/19/20,0
8037,9/20/20,0
8037,9/21/20,0
8037,9/22/20,0
8037,9/23/20,0
8037,9/24/20,0
8037,9/25/20,1
8037,9/26/20,1
8037,9/27/20,1
8037,9/28/20,1
8037,9/29/20,0
8037,9/30/20,0
8037,10/1/20,0
8037,10/2/20,0
8037,10/3/20,0
8037,10/4/20,0
8037,10/5/20,0
8037,10/6/20,0
8037,10/7/20,0
8037,10/8/20,0
8037,10/9/20,0
8037,10/10/20,0
8037,10/11/20,0
8037,10/12/20,0
8037,10/13/20,0
8037,10/14/20,0
8037,10/15/20,0
8037,10/16/20,0
8037,10/17/20,0
8037,10/18/20,0
8037,10/19/20,2
8037,10/20/20,2
8037,10/21/20,2
8037,10/22/20,2
8037,10/23/20,1
8037,10/24/20,1
8037,10/25/20,1
8037,10/26/20,3
8037,10/27/20,4
8037,10/28/20,2
8037,10/29/20,2
8037,10/30/20,2
8037,10/31/20,3
8037,11/1/20,3
8037,11/2/20,2
8037,11/3/20,1
8037,11/4/20,0
8037,11/5/20,0
8037,11/6/20,0
8037,11/7/20,0
8037,11/8/20,1
8037,11/9/20,1
8037,11/10/20,27
8037,11/11/20,2
8037,11/12/20,2
8037,11/13/20,2
8037,11/14/20,3
8037,11/15/20,3
8037,11/16/20,3
8037,11/17/20,3
8037,11/18/20,3
8037,11/19/20,2
8037,11/20/20,4
8037,11/21/20,4
8037,11/22/20,2
8037,11/23/20,3
8037,11/24/20,1
8037,11/25/20,1
8037,11/26/20,4
8037,11/27/20,4
8037,11/28/20,5
8037,11/29/20,3
8037,11/30/20,4
8037,12/1/20,4
8037,12/2/20,4
8037,12/3/20,4
8037,12/4/20,4
8037,12/5/20,4
8037,12/6/20,3
8037,12/7/20,4
8037,12/8/20,3
8037,12/9/20,3
8037,12/10/20,2
8037,12/11/20,2
8037,12/12/20,2
8037,12/13/20,2
8037,12/14/20,1
8037,12/15/20,2
8037,12/16/20,3
8037,12/17/20,2
8037,12/18/20,2
8037,12/19/20,1
8037,12/20/20,1
8037,12/21/20,1
8037,12/22/20,1
8037,12/23/20,4
8037,12/24/20,4
8037,12/25/20,3
8037,12/26/20,2
8037,12/27/20,3
8037,12/28/20,4
8037,12/29/20,2
8037,12/30/20,2
8037,12/31/20,2
8037,1/1/21,1
8037,1/2/21,1
8037,1/3/21,2
8037,1/4/21,5
8037,1/5/21,3
8037,1/6/21,2
8037,1/7/21,1
8037,1/8/21,1
8037,1/9/21,3
8037,1/10/21,3
8037,1/11/21,3
8037,1/12/21,2
8037,1/13/21,5
8037,1/14/21,4
8037,1/15/21,5
8037,1/16/21,4
8037,1/17/21,2
8037,1/18/21,2
8037,1/19/21,2
8037,1/20/21,2
8037,1/21/21,2
8037,1/22/21,3
8037,1/23/21,5
8037,1/24/21,5
8037,1/25/21,3
8037,1/26/21,2
8037,1/27/21,3
8037,1/28/21,4
8037,1/29/21,4
8037,1/30/21,3
8037,1/31/21,3
8037,2/1/21,2
8037,2/2/21,2
8037,2/3/21,1
8037,2/4/21,1
8037,2/5/21,1
8037,2/6/21,1
8037,2/7/21,1
8037,2/8/21,1
8037,2/9/21,2
8037,2/10/21,2
8037,2/11/21,1
8037,2/12/21,1
8037,2/13/21,2
8037,2/14/21,2
8037,2/15/21,2
8037,2/16/21,0
8037,2/17/21,0
8037,2/18/21,0
8037,2/19/21,0
8037,2/20/21,0
8037,2/21/21,1
8037,2/22/21,1
8037,2/23/21,1
8037,2/24/21,2
8037,2/25/21,0
8037,2/26/21,0
8037,2/27/21,0
8037,2/28/21,2
8037,3/1/21,2
8037,3/2/21,2
8037,3/3/21,2
8037,3/4/21,0
8037,3/5/21,0
8037,3/6/21,0
8037,3/7/21,0
8037,3/8/21,1
8037,3/9/21,1
8037,3/10/21,1
8037,3/11/21,0
8037,3/12/21,0
8037,3/13/21,1
8037,3/14/21,1
8037,3/15/21,1
8037,3/16/21,1
8037,3/17/21,1
8037,3/18/21,0
8037,3/19/21,0
8037,3/20/21,0
8037,3/21/21,0
8037,3/22/21,0
8037,3/23/21,0
8037,3/24/21,0
8037,3/25/21,1
8037,3/26/21,2
8037,3/27/21,2
8037,3/28/21,2
8037,3/29/21,3
8037,3/30/21,2
8037,3/31/21,1
8037,4/1/21,2
8037,4/2/21,4
8037,4/3/21,1
8037,4/4/21,2
8037,4/5/21,0
8037,4/6/21,0
8037,4/7/21,0
8037,4/8/21,0
8037,4/9/21,0
8037,4/10/21,1
8037,4/11/21,1
8037,4/12/21,1
8037,4/13/21,1
8037,4/14/21,2
8037,4/15/21,2
8037,4/16/21,1
8037,4/17/21,1
8037,4/18/21,0
8037,4/19/21,0
8037,4/20/21,0
8037,4/21/21,0
8037,4/22/21,0
8037,4/23/21,0
8037,4/24/21,0
8037,4/25/21,0
8037,4/26/21,0
8037,4/27/21,0
8037,4/28/21,1
8037,4/29/21,1
8037,4/30/21,1
8037,5/1/21,1
8037,5/2/21,2
8037,5/3/21,2
8037,5/4/21,2
8037,5/5/21,1
8037,5/6/21,0
8037,5/7/21,1
8037,5/8/21,1
8037,5/9/21,0
8037,5/10/21,0
8037,5/11/21,0
8037,5/12/21,0
8037,5/13/21,0
8037,5/14/21,0
8037,5/15/21,1
8037,5/16/21,1
8037,5/17/21,1
8037,5/18/21,1
8037,5/19/21,0
8037,5/20/21,0
8037,5/21/21,0
8037,5/22/21,0
8037,5/23/21,0
8037,5/24/21,0
8037,5/25/21,0
8037,5/26/21,0
8037,5/27/21,0
8037,5/28/21,0
8037,5/29/21,0
8037,5/30/21,0
8037,5/31/21,0
8037,6/1/21,0
8037,6/2/21,0
8037,6/3/21,0
8037,6/4/21,0
8037,6/5/21,0
8037,6/6/21,0
8037,6/7/21,0
8037,6/8/21,0
8037,6/9/21,0
8037,6/10/21,0
8037,6/11/21,1
8037,6/12/21,1
8037,6/13/21,1
8037,6/14/21,1
8037,6/15/21,0
8037,6/16/21,0
8037,6/17/21,0
8037,6/18/21,0
8037,6/19/21,0
8037,6/20/21,0
8037,6/21/21,0
8037,6/22/21,0
8037,6/23/21,1
8037,6/24/21,1
8037,6/25/21,1
8037,6/26/21,1
8037,6/27/21,1
8037,6/28/21,0
8037,6/29/21,0
8037,6/30/21,0
8037,7/1/21,0
8037,7/2/21,0
8037,7/3/21,0
8037,7/4/21,0
8037,7/5/21,0
8037,7/6/21,0
8037,7/7/21,2
8037,7/8/21,1
8037,7/9/21,1
8037,7/10/21,1
8037,7/11/21,1
8037,7/12/21,1
8037,7/13/21,0
8037,7/14/21,0
8037,7/15/21,0
8037,7/16/21,0
8037,7/17/21,0
8037,7/18/21,0
8037,7/19/21,0
8037,7/20/21,0
8037,7/21/21,0
8037,7/22/21,0
8037,7/23/21,0
8037,7/24/21,0
8037,7/25/21,0
8037,7/26/21,0
8037,7/27/21,0
8037,7/28/21,1
8037,7/29/21,1
8037,7/30/21,0
8037,7/31/21,0
8037,8/1/21,0
8037,8/2/21,0
8037,8/3/21,1
8037,8/4/21,1
8037,8/5/21,1
8037,8/6/21,1
8037,8/7/21,1
8037,8/8/21,1
8037,8/9/21,1
8037,8/10/21,1
8037,8/11/21,1
8037,8/12/21,1
8037,8/13/21,1
8037,8/14/21,1
8037,8/15/21,1
8037,8/16/21,1
8037,8/17/21,1
8037,8/18/21,2
8037,8/19/21,1
8037,8/20/21,1
8037,8/21/21,3
8037,8/22/21,3
8037,8/23/21,3
8037,8/24/21,5
8037,8/25/21,5
8037,8/26/21,2
8037,8/27/21,4
8037,8/28/21,4
8037,8/29/21,4
8037,8/30/21,4
8037,8/31/21,4
8037,9/1/21,5
8037,9/2/21,5
8037,9/3/21,5
8037,9/4/21,5
8037,9/5/21,2
8037,9/6/21,3
8037,9/7/21,3
8037,9/8/21,3
8037,9/9/21,3
8037,9/10/21,3
8037,9/11/21,3
8037,9/12/21,3
8037,9/13/21,5
8037,9/14/21,5
8037,9/15/21,5
8037,9/16/21,5
8037,9/17/21,4
8037,9/18/21,4
8037,9/19/21,3
8037,9/20/21,3
8037,9/21/21,2
8037,9/22/21,2
8037,9/23/21,2
8037,9/24/21,2
8037,9/25/21,2
8037,9/26/21,1
8037,9/27/21,1
8037,9/28/21,1
8037,9/29/21,1
8037,9/30/21,1
8037,10/1/21,1
8037,10/2/21,1
8037,10/3/21,1
8037,10/4/21,1
8037,10/5/21,1
8037,10/6/21,1
8037,10/7/21,0
8037,10/8/21,0
8037,10/9/21,0
8037,10/10/21,0
8037,10/11/21,0
8037,10/12/21,0
8037,10/13/21,0
8037,10/14/21,0
